# Tilt	Rotation	mrd
75.00	340.00	0.00
75.00	345.00	0.00
75.00	350.00	0.00
75.00	355.00	0.00
75.00	360.00	0.00
80.00	0.00	0.00
80.00	5.00	0.00
80.00	10.00	0.00
80.00	15.00	0.00
80.00	20.00	0.00
80.00	25.00	0.00
80.00	30.00	0.00
80.00	35.00	0.00
80.00	40.00	0.00
80.00	45.00	0.00
80.00	50.00	0.00
80.00	55.00	0.00
80.00	60.00	0.00
80.00	65.00	0.00
80.00	70.00	0.00
80.00	75.00	0.00
80.00	80.00	0.00
80.00	85.00	0.00
80.00	90.00	0.00
80.00	95.00	0.00
80.00	100.00	0.00
80.00	105.00	0.00
80.00	110.00	0.00
80.00	115.00	0.00
80.00	120.00	0.00
80.00	125.00	0.00
80.00	130.00	0.00
80.00	135.00	0.00
80.00	140.00	0.00
80.00	145.00	0.00
80.00	150.00	0.00
80.00	155.00	0.00
80.00	160.00	0.00
80.00	165.00	0.00
80.00	170.00	0.00
80.00	175.00	0.00
80.00	180.00	0.00
80.00	185.00	0.00
80.00	190.00	0.00
80.00	195.00	0.00
80.00	200.00	0.00
80.00	205.00	0.00
80.00	210.00	0.00
80.00	215.00	0.00
80.00	220.00	0.00
80.00	225.00	0.00
80.00	230.00	0.00
80.00	235.00	0.00
80.00	240.00	0.00
80.00	245.00	0.00
80.00	250.00	0.00
80.00	255.00	0.00
80.00	260.00	0.00
80.00	265.00	0.00
80.00	270.00	0.00
80.00	275.00	0.00
80.00	280.00	0.00
80.00	285.00	0.00
80.00	290.00	0.00
80.00	295.00	0.00
80.00	300.00	0.00
80.00	305.00	0.00
80.00	310.00	0.00
80.00	315.00	0.00
80.00	320.00	0.00
80.00	325.00	0.00
80.00	330.00	0.00
80.00	335.00	0.00
80.00	340.00	0.00
80.00	345.00	0.00
80.00	350.00	0.00
80.00	355.00	0.00
80.00	360.00	0.00
85.00	0.00	0.00
85.00	5.00	0.00
85.00	10.00	0.00
85.00	15.00	0.00
85.00	20.00	0.00
85.00	25.00	0.00
85.00	30.00	0.00
85.00	35.00	0.00
85.00	40.00	0.00
85.00	45.00	0.00
85.00	50.00	0.00
85.00	55.00	0.00
85.00	60.00	0.00
85.00	65.00	0.00
85.00	70.00	0.00
85.00	75.00	0.00
85.00	80.00	0.00
85.00	85.00	0.00
85.00	90.00	0.00
85.00	95.00	0.00
85.00	100.00	0.00
85.00	105.00	0.00
85.00	110.00	0.00
85.00	115.00	0.00
85.00	120.00	0.00
85.00	125.00	0.00
85.00	130.00	0.00
85.00	135.00	0.00
85.00	140.00	0.00
85.00	145.00	0.00
85.00	150.00	0.00
85.00	155.00	0.00
85.00	160.00	0.00
85.00	165.00	0.00
85.00	170.00	0.00
85.00	175.00	0.00
85.00	180.00	0.00
85.00	185.00	0.00
85.00	190.00	0.00
85.00	195.00	0.00
85.00	200.00	0.00
85.00	205.00	0.00
85.00	210.00	0.00
85.00	215.00	0.00
85.00	220.00	0.00
85.00	225.00	0.00
85.00	230.00	0.00
85.00	235.00	0.00
85.00	240.00	0.00
85.00	245.00	0.00
85.00	250.00	0.00
85.00	255.00	0.00
85.00	260.00	0.00
85.00	265.00	0.00
85.00	270.00	0.00
85.00	275.00	0.00
85.00	280.00	0.00
85.00	285.00	0.00
85.00	290.00	0.00
85.00	295.00	0.00
85.00	300.00	0.00
85.00	305.00	0.00
85.00	310.00	0.00
85.00	315.00	0.00
85.00	320.00	0.00
85.00	325.00	0.00
85.00	330.00	0.00
85.00	335.00	0.00
85.00	340.00	0.00
85.00	345.00	0.00
85.00	350.00	0.00
85.00	355.00	0.00
85.00	360.00	0.00
90.00	0.00	0.00
90.00	5.00	0.00
90.00	10.00	0.00
90.00	15.00	0.00
90.00	20.00	0.00
90.00	25.00	0.00
90.00	30.00	0.00
90.00	35.00	0.00
90.00	40.00	0.00
90.00	45.00	0.00
90.00	50.00	0.00
90.00	55.00	0.00
90.00	60.00	0.00
90.00	65.00	0.00
90.00	70.00	0.00
90.00	75.00	0.00
90.00	80.00	0.00
90.00	85.00	0.00
90.00	90.00	0.00
90.00	95.00	0.00
90.00	100.00	0.00
90.00	105.00	0.00
90.00	110.00	0.00
90.00	115.00	0.00
90.00	120.00	0.00
90.00	125.00	0.00
90.00	130.00	0.00
90.00	135.00	0.00
90.00	140.00	0.00
90.00	145.00	0.00
90.00	150.00	0.00
90.00	155.00	0.00
90.00	160.00	0.00
90.00	165.00	0.00
90.00	170.00	0.00
90.00	175.00	0.00
90.00	180.00	0.00
90.00	185.00	0.00
90.00	190.00	0.00
90.00	195.00	0.00
90.00	200.00	0.00
90.00	205.00	0.00
90.00	210.00	0.00
90.00	215.00	0.00
90.00	220.00	0.00
90.00	225.00	0.00
90.00	230.00	0.00
90.00	235.00	0.00
90.00	240.00	0.00
90.00	245.00	0.00
90.00	250.00	0.00
90.00	255.00	0.00
90.00	260.00	0.00
90.00	265.00	0.00
90.00	270.00	0.00
90.00	275.00	0.00
90.00	280.00	0.00
90.00	285.00	0.00
90.00	290.00	0.00
90.00	295.00	0.00
90.00	300.00	0.00
90.00	305.00	0.00
90.00	310.00	0.00
90.00	315.00	0.00
90.00	320.00	0.00
90.00	325.00	0.00
90.00	330.00	0.00
90.00	335.00	0.00
90.00	340.00	0.00
90.00	345.00	0.00
90.00	350.00	0.00
90.00	355.00	0.00
90.00	360.00	0.00
